fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t1,pred_t2,pred_t3,switch
24,2,13,5,0.0317694831789337,0.0066955332292449,0.375,0.1408682682215234,0.0136916410469304,8.647679748643575e-10,8.917926742605894e-09,0.0016193409784726,0.228837191589955,0.2320634490205174,1.704461743614658e-05,0.4338371426578775,0.1591439688715953,0.3006870978296434,0.0299125077735195,0.560388401170524,0.7603811036125446,0.0222092077024585,0.665269318990746,0.6398349719101124,0.0475476811816987,0.6627507190947057,0.5749148878947535,0.5994425638729017,0.5871780120126138,0.1501883154771749,0.348022611597087,0.499168243216299,0.5653275483542229,0.7625530209375935,0.7459995951402822,0.7695981597188544,0.7815905386453103,0.6962211214056214,0.7029720505658326,0.7204571492614414,0.7779405052778741,0.7799250703131864,0.2776203966005666,0.0004060771890151,0.4984984984984983,0.75,0.4785502536145161,0.7661389157273968,0.8123754757064681,0.1384684309706444,0.0935557867938571,-0.8381693711288372,-0.5832073566971927,-0.6983811020062007,-0.5626272711348175,-0.6888804438673055,-0.728603493791689,-0.8266414404292584,-0.8127993771590754,-0.9115844766935484,False
24,2,14,5,0.0417034640559681,0.0061461932303329,0.125,0.3067718060568863,0.0136916480849889,5.734347157067728e-10,8.009360385233107e-09,0.0022117711997689,0.413035958403365,0.4202917152714605,3.369327865649067e-05,0.557339668427328,0.1591439688715953,0.4636274402879267,0.0151332017661596,0.6382016493748337,0.7029773719730051,0.0279207376367986,0.7323420074349443,0.6081460674157304,0.0570450599306987,0.1979807280730205,0.3475165150923242,0.3534257682720977,0.4428331693792015,0.0720659251550543,0.2092474235891782,0.3303280029610032,0.4471224032007082,0.4797263794985344,0.5826877959480236,0.5919630557758078,0.6359239013400961,0.5437350365461517,0.578924631754076,0.6063739735244904,0.6823465931585964,0.7436095716860729,0.2719546742209632,0.0005504789672325,0.4864864864864864,0.929824561403509,0.5382816891439641,0.7594122917694996,0.8637353214889056,0.1507992696837511,0.233629987913895,-0.9068895604884166,-0.8011044552575867,-0.7952847488110779,-0.6294660960970716,-0.7685643189057357,-0.7511018174013933,-0.898874087195639,-1.0168157117176402,-0.9978126765737768,True
24,2,15,5,0.0603341724599036,0.0130278847008936,0.25,0.2783795011527059,0.0136916383899851,1.8883812176929925e-08,1.0429630320946788e-08,4.372955392731151e-05,0.3656808659503619,0.393885345182806,0.0003578552143206,0.4741040704675223,0.1591439688715953,0.5557312684044062,0.010511952045426,0.548417132216015,0.7713378324732035,0.0213293819457283,0.5651348572332517,0.6951369382022473,0.0343641469017349,0.3409962421916731,0.34744551186242,0.3846236558732256,0.5056635438122332,0.1332342011424978,0.2640281657043367,0.4276382737491648,0.5489502808029508,0.6345941852950996,0.662462683609284,0.6910562664768073,0.7555948376293147,0.6866547058002772,0.6730031869301718,0.7078634642140202,0.7858177118914564,0.7089025703058685,0.28328611898017,0.000331528220676,0.5075075075075075,0.8771929824561404,0.6285863287921984,0.7894106062386601,0.9050422343002272,0.1435763427577123,0.2037553079633514,-0.9126179121706816,-0.6023037722354586,-0.7918555953080971,-0.5468143357993225,-0.8513471303470022,-0.7250032871183728,-0.9579788381840498,-0.9841905961644016,-0.956461156278692,True
24,2,16,5,0.0587396977111798,0.0132400395837311,0.375,0.2155970175810306,0.0136916450110516,1.973019176827133e-09,1.1027312988435476e-08,0.0008549900292297,0.3000892117771737,0.3894159180318145,6.87174724149073e-05,0.4613208315626267,0.1591439688715953,0.5923764859853857,0.00906301861296,0.5663740356477784,0.8070662961492656,0.0208252486309129,0.7643755437791664,0.6872366573033708,0.0516743648995008,0.2805520146384239,0.2673819220663881,0.3674586848803079,0.4583240037763475,0.1133641897131671,0.220688233704277,0.3886079021925792,0.5038680966497359,0.6431649264851151,0.6692380379223328,0.7181805399531008,0.771376745598663,0.6919803584359846,0.686399319949224,0.7254309251702139,0.80037952172751,0.6852036630457914,0.2889518413597735,0.0006092349016879,0.5135135135135134,0.8991228070175439,0.5876737625674278,0.7935549098506498,0.9388653066110032,0.1215514263856647,0.1809539608023151,-0.8172996141819837,-0.6080195362907438,-0.7783610174539543,-0.481896524219538,-0.7579581056124438,-0.7086716357406765,-0.8927056630721973,-0.875779277974872,-0.9185682250422236,False
24,2,17,5,0.0237077557328049,0.0045097674880272,0.125,0.1925722030375449,0.0136916432096565,2.503088760849145e-09,9.169954629085016e-09,0.0005461437545856,0.2272820483336002,0.3155783709623044,2.602259930922941e-05,0.3930673938304982,0.1591439688715953,0.5066528520013088,0.0127713467146347,0.554535780792764,0.8171496625645097,0.0200450283072917,0.7538558886340269,0.6952247191011238,0.0500529779104872,0.4612352475909743,0.4850663254626836,0.531251094876378,0.6280864748476657,0.1624545548572248,0.353544426055847,0.5495526371671218,0.6701170924321351,0.6717289746454762,0.7033857757578105,0.7359127873171324,0.7949512247258037,0.7071403457133276,0.6998336845379936,0.7341080493779439,0.8144738926693265,0.8181163612998925,0.2407932011331445,0.0005232614103953,0.5045045045045043,0.9166666666666669,0.6767330891306664,0.7758460301845274,0.9114778719135476,0.145558257987666,0.1150898244992409,-0.8394809197830071,-0.5310502643969359,-0.6113613929002369,-0.5079433316789043,-0.6725533761407408,-0.5877206161011269,-0.7830689256316561,-0.7735516005318365,-0.7627116133903578,True
24,2,18,5,0.0217544472421099,0.0047505591023852,0.0,0.1435318546323188,0.0136916445724205,3.264542654800792e-09,1.1439747091915733e-08,0.0005190191292442,0.1899276118389543,0.3146370655839737,1.8050055747695023e-05,0.3512484603047724,0.1591439688715953,0.1679027156723743,0.0614244713459306,0.560388401170524,0.5510123064708218,0.0326912610285713,0.7355058134936331,0.7502633426966293,0.0439668562188731,0.4043485331745177,0.5194061844771419,0.5856265290268327,0.7202240672760936,0.1232581131034162,0.324886608833325,0.5402081842176382,0.6857743356405767,0.576360092044706,0.6605401229516633,0.7070799846298614,0.7947850391170197,0.5721759000599458,0.6123297490438389,0.6718354954752868,0.7747602244040587,0.9341604704204988,0.2096317280453257,0.0003487727339257,0.4684684684684683,0.881578947368421,0.6040526200536305,0.7783056204595493,0.7610135188239517,0.1288717317721566,0.0830269001348095,-0.7599258331032549,-0.5155301871374642,-0.5311359079009987,-0.4567270207943266,-0.5973988714491025,-0.611999198564313,-0.8048981875431032,-0.7848948373556576,-0.8732139920841953,True
24,2,19,5,0.0410259062306327,0.0082023378058489,0.25,0.2911703357903631,0.0136916329823726,1.6963530191277924e-08,1.2666594048949412e-08,7.482896230436274e-05,0.3543574039643037,0.4099194893276699,7.163943001038358e-05,0.4723055567459923,0.1649805447470818,0.4174391972952339,0.0188754769258835,0.6092045756850225,0.7102818578801112,0.0263084464030643,0.6719133117139918,0.6555477528089888,0.0466732671994471,0.4485765899183898,0.4202628642531969,0.4632511040082434,0.57432129252337,0.1353610307001315,0.2860250847332981,0.4321160706024755,0.5463420856846798,0.6489741740235717,0.6524481771944249,0.6834109699121231,0.7466419711228782,0.64772026082903,0.6325311369560557,0.6566345866707817,0.7330695698440345,0.7883320633699902,0.2407932011331445,0.0006092349016879,0.4894894894894893,0.855263157894737,0.6128607970393456,0.7563911067706002,0.8330747209536835,0.1646355534369175,0.1905413923755077,-0.8937103149778008,-0.550640609110572,-0.6960846269633889,-0.5184133920738785,-0.6357539946928978,-0.6269872048766182,-0.7942123886086977,-0.8473381066404618,-0.8275905999587131,False
24,3,0,5,0.069325389029598,0.0173125439405365,0.25,0.1864759084983382,0.0136915818420996,1.2243089545221979e-10,1.0092000016728104e-08,0.0131734334416323,0.3177253283697849,0.4250932482265829,0.0001948563179603,0.4559933469309642,0.1591439688715953,0.6220961936961502,0.0080103144546096,0.5544027666932697,0.867804684398571,0.0185303895858662,0.7573360752985844,0.7780898876404494,0.0435270282644443,0.2517407160505246,0.4326313596551413,0.5401742854351166,0.5780388139610714,0.06519435357177,0.320372985052867,0.528612737265443,0.578761879084272,0.5589201148729164,0.6664636192452096,0.728277197541239,0.7566924425589866,0.5649047692461998,0.6753499935572633,0.7211304302968585,0.7697496562657267,0.6949228618165182,0.3002832861189802,0.0006092349016879,0.5045045045045043,0.7543859649122808,0.5956163726795811,0.8042123072727843,0.9198406883060136,0.1203045069255631,0.1871263268270276,-0.9264279708929114,-0.6272300801974885,-0.7919975110723321,-0.5241811693675678,-0.7646537728492169,-0.7149680228190334,-1.0751537092812504,-1.2505693679354206,-1.014982684974307,False
24,3,1,5,0.0370076720421361,0.0085746205923426,0.375,0.0990511518515721,0.0136915751586879,2.9673698996135576e-10,6.720258672950223e-09,0.0036205482131707,0.1887506427211784,0.2985731183150217,2.3865420251529464e-05,0.3437682370373052,0.1766536964980545,0.5005453157378122,0.0148033117217577,0.6082734769885608,0.8138944025406908,0.0222087646185065,0.9898758206121968,0.6831987359550562,0.0711272362752147,0.3785954560520227,0.3981142118294837,0.5201360775073637,0.612970715474257,0.1107452343903871,0.2836644912936868,0.5192827809328734,0.6181519519757562,0.6396128295412756,0.6709837325954526,0.7352958670719106,0.7921792283250098,0.646992718252666,0.6686315419448705,0.7287468700526635,0.7995812165897654,0.807855697014698,0.2521246458923512,0.0005232614103953,0.4984984984984983,0.8464912280701755,0.6047017305399403,0.7858012513279802,0.8733529142400036,0.1423845014336953,0.1123788692750037,-0.7579946895610311,-0.5661696458320129,-0.662068365133957,-0.4808327448277088,-0.6467978887389967,-0.574335593650093,-0.8504304316576473,-0.8760216512723792,-0.7684290533659611,True
24,3,2,5,0.0374887400857819,0.0065330545694759,0.125,0.2416298087071479,0.0136915817338222,1.2575706645266824e-08,9.387496990000073e-09,7.518802231940186e-05,0.3125668213041418,0.4155439513496342,3.229938423547334e-05,0.4821070316132337,0.1708171206225683,0.5362089649907297,0.0124354233552301,0.5663740356477784,0.814211988884478,0.020591941029952,0.7039468480582141,0.612183988764045,0.0539193083927112,0.2004661208352507,0.1927779119872911,0.3333306714624622,0.4468355916137466,0.080756987909109,0.154669365671586,0.2883921907725858,0.4544892087412129,0.542441433365271,0.5621348959731015,0.6375612836164084,0.6965461277696934,0.6092857686047964,0.5988770635864867,0.640247744057107,0.7346810024019251,0.7083308291792734,0.2861189801699716,0.0005791122512116,0.5075075075075075,0.868421052631579,0.6101672201500956,0.7962522403362615,0.907499498815395,0.1359698563618197,0.1575483349315376,-0.8446573362591173,-0.6626704470743633,-0.778921759041941,-0.6232534228856966,-0.7906300851724286,-0.72865219442187,-0.9972553369621862,-1.0871544435387257,-0.9797272018836082,False
24,3,3,5,0.0313795702910189,0.0049954704478505,0.125,0.2154781063612469,0.0136915731564645,8.969947329264337e-09,8.605517509708787e-09,0.000109732295841,0.2565892587776525,0.4288945831573656,0.0001215885829614,0.4741396561409956,0.1591439688715953,0.4621005562220526,0.0152248453343338,0.5663740356477784,0.7175863437872173,0.0241285155929834,0.7034722771494109,0.6752984550561798,0.0476137284019789,0.2836575247590835,0.3979759278607421,0.4535663103893367,0.5790167069027713,0.0831862606063169,0.2359251793606885,0.39236198801625,0.5173121269063016,0.5231765055353716,0.605415807946839,0.6437654384838263,0.7159548847653291,0.513012403805807,0.5539201685731491,0.5960976587712513,0.67919963784194,0.743817955639051,0.2322946175637393,0.0002706651934466,0.4804804804804804,0.7675438596491229,0.6071030776997068,0.773655873717348,0.8307034506794542,0.1388093661421066,0.2058072123752836,-0.9123294884157562,-0.6419089861443097,-0.7174408336169291,-0.5367962206941753,-0.6968098428783385,-0.7428122753044647,-0.9460168162325696,-0.900108577842874,-1.0407030890437765,False
24,3,4,5,0.0172327875211737,0.0040331497789499,0.125,0.0898091700700195,0.0136915827239564,8.029988431505033e-09,5.714321132062169e-09,7.049390766264385e-05,0.1346342519285375,0.1933557312415041,5.759171241015925e-05,0.2314053617030649,0.2116731517509729,0.3444759515759625,0.0320273425154368,0.6082734769885608,0.7600635172687573,0.0241832940303592,0.7568615043897808,0.8215414325842697,0.0404487372820108,0.4818713610817324,0.4614570856591947,0.5552735329738915,0.7309903909488535,0.1842924097757403,0.4036106554537648,0.6204753845077535,0.7962947491146588,0.6841628162925473,0.6974971106785489,0.7500507959980781,0.8464383837736732,0.7409529187654893,0.7356992450995189,0.7695091962621501,0.8710429858711366,0.75889859905207,0.2464589235127477,0.0007850456064707,0.5045045045045043,0.9385964912280702,0.6581822651255642,0.7954574553832596,0.929230450731245,0.1408887277331994,0.0791718552431149,-0.7027377720967275,-0.5425201841784657,-0.6178471852971714,-0.5291738903117235,-0.6174078615879938,-0.6291548324817874,-0.8188229450373461,-0.7357725082971083,-0.7338505040770477,True
24,3,5,5,0.0342677805915751,0.0060771221674299,0.125,0.1175806072772905,0.0136915716168032,4.229385965212689e-09,9.543916020075476e-09,0.0003188592337508,0.2665137495752515,0.3460160829881584,7.792481996762076e-05,0.4544852353815417,0.1708171206225683,0.2008397862362308,0.0527325047791957,0.5843309390795426,0.6355696705041685,0.0288212771392487,0.7676184449893223,0.7543012640449439,0.0461273626626893,0.3854152448173119,0.4915915007915528,0.5270119051276573,0.5862255527519411,0.1277254742424011,0.3409035610532432,0.5243032260511044,0.604814458795063,0.6419686226514675,0.709735509584268,0.7376762410357115,0.7792620614942547,0.6609298235004805,0.6934239200864096,0.7245972492375545,0.7874819800253904,0.8352477127700384,0.2407932011331445,0.000709334106948,0.4984984984984983,0.8771929824561404,0.6442256645954518,0.7554868481921921,0.8332595681048638,0.1511490677829771,0.1156972584191547,-0.752001051381373,-0.4860453304848484,-0.565566851734521,-0.4463246736197743,-0.5814813781209109,-0.6170746191800678,-0.7661984748030253,-0.7062056879643206,-0.7348970786646328,False
24,3,6,5,0.0462287545729529,0.0069292516224486,0.25,0.2151269955858186,0.0136915765227636,9.433900481253904e-09,1.2282317403511008e-08,0.0001642278165803,0.377307257951754,0.4921833606869505,1.7379675807705818e-05,0.5329619577111099,0.1591439688715953,0.5084523939360891,0.0126810203521247,0.5663740356477784,0.6819372766971019,0.0256785075854194,0.6326821165862534,0.5884831460674159,0.0496544884122605,0.3957930634144847,0.3012106876528538,0.3684884774612133,0.4024169143990928,0.1470522174238916,0.1668454029225001,0.2898544520408619,0.3560087299852823,0.6226997388393046,0.594303925470896,0.6370663033491396,0.6541656868781848,0.6801677331659824,0.5767016837970171,0.6129944415686447,0.6647680662973228,0.7585172316507123,0.2577903682719546,0.000472796945606,0.4954954954954954,0.8245614035087718,0.6428592212867748,0.8021675821660177,0.9000391827758503,0.1416920137269312,0.2010532800988275,-0.8620961392364017,-0.6371040469275993,-0.7644489858775875,-0.5847262727010292,-0.8103043122081119,-0.7511770088234614,-0.960914336490924,-1.0365945580105025,-0.9485673278526656,False
24,3,7,5,0.0198823117019566,0.0044593909642896,0.125,0.0884927750063885,0.0136915754850537,1.3596736431050078e-08,8.933078765848927e-09,6.081184196272697e-05,0.2343618851512044,0.3052880341039899,1.3820074446891268e-05,0.3283861991285619,0.182490272373541,0.5262296869887666,0.0140063812221562,0.590316573556797,0.742755061532354,0.0241246653219975,0.6999920904848533,0.6951369382022473,0.0455808743627313,0.2442235336164706,0.2637031598951482,0.29725050408286,0.4062954526993664,0.0825111620609674,0.2060551520713815,0.2967740346976938,0.3856458644415959,0.6065769979031962,0.6414311287192216,0.6686812365038306,0.7253478380559832,0.6374044159786318,0.6523735695387474,0.6711949512727313,0.736685952351422,0.5491483916631028,0.3002832861189802,0.0003151363349305,0.5255255255255254,0.8421052631578949,0.6959770084145191,0.831750763879566,0.9390189692343702,0.1416998697459715,0.1166265121674662,-0.839784204206091,-0.6244986568441873,-0.8709428877977504,-0.7466371240880314,-0.9003049091277401,-0.6853444117836565,-0.9761452928550604,-1.0723148901586428,-0.9815019608509136,False
24,3,8,5,0.0801422980887657,0.0215249235342543,0.25,0.2157989796595713,0.0136915854859613,4.038777727438383e-09,8.466843834622757e-09,0.0002935418539296,0.363370006602519,0.4460333105913818,2.7445979733515828e-05,0.4777249759362197,0.1708171206225683,0.3562547715127058,0.0250077189821248,0.5663740356477784,0.7465660976578007,0.0229744666486579,0.7569405995412483,0.7260358146067417,0.0476026588574798,0.4700357711180584,0.5097108454517102,0.5333083853341472,0.6403072322382529,0.1537362494287616,0.393900321696566,0.5685088303929297,0.6775389090408044,0.6629834880676613,0.7002592411989327,0.7219848610108898,0.7861171017425644,0.6881706492380264,0.7177905074577932,0.735253035569724,0.8111118363980232,0.7893800225579688,0.2237960339943342,0.0004060771890151,0.4984984984984983,0.8333333333333335,0.6427084221384243,0.7803125675722602,0.8899817710039077,0.1329891853607953,0.169351776395091,-0.8638448013765198,-0.5119370012602316,-0.5711114246040195,-0.4146287121700929,-0.5667328446927273,-0.5730970601261558,-0.8732411053996285,-0.821766903344562,-1.0131910690045356,False
24,3,9,5,0.0491085542710655,0.0139163954772011,0.125,0.196793639060552,0.0136915823953931,8.021523046628251e-09,1.3288342046204202e-08,0.0002211103016871,0.2302897476445591,0.3229995905207464,4.967350434478461e-05,0.3744093149803201,0.1591439688715953,0.1036099901843167,0.1020229704193284,0.5544027666932697,0.7117903930131005,0.0238473769095338,0.6856758680692875,0.825491573033708,0.0351669636642919,0.5240116097687781,0.6427185235686338,0.6746880103730697,0.7777240162688323,0.1714357374925529,0.4611802700267327,0.6981918825526398,0.7805753473464798,0.6895313561264165,0.7645326060870294,0.7906402469740245,0.8589179293601883,0.7061873613381808,0.7573314392999658,0.7911430856337851,0.8552945828102609,0.8529632501521149,0.2436260623229461,0.0004060771890151,0.4924924924924925,0.855263157894737,0.5833762969283514,0.752603183769728,0.8385663023000511,0.1400710850546585,0.1691305200029547,-0.7292172139346624,-0.4878879773800469,-0.5750815651311272,-0.449622745068549,-0.4853365386840579,-0.6676312923608466,-0.7897521226000397,-0.7252670039595739,-0.7761760024975138,True
24,3,10,5,0.0313334865911591,0.0059154925979032,0.125,0.176149344528107,0.0136915778549719,2.546646752979418e-09,6.4136384190152115e-09,0.0003635549331642,0.2494240559574173,0.2686683283117659,0.0004562451126193,0.3584520449405582,0.1649805447470818,0.3566910241029556,0.0241669998389771,0.6262303804203246,0.6708217546645494,0.0289634875603443,0.6676421735347622,0.6738939606741573,0.0446709837147944,0.3970519528539025,0.4550614589261846,0.4791963065885168,0.5737469786652198,0.1359856983371449,0.3384724275078358,0.5040313945467485,0.615235323114177,0.6310488926409028,0.6782645943174599,0.7003901646570261,0.7557290718398593,0.6654922699468084,0.6858221794720465,0.709726446956002,0.7855145010770005,0.8395952497500301,0.2436260623229461,0.0004973895823253,0.4954954954954954,0.7894736842105265,0.4870340275232783,0.7237952733370718,0.8479923263762539,0.1553841835603109,0.1324482601451116,-0.7198788625496014,-0.5327914925850811,-0.6140494360977269,-0.4720791092127447,-0.6298871198777416,-0.5914076807434814,-0.7599077501487108,-0.7251460380099636,-0.7331882851199114,True
24,3,11,5,0.0329546598953815,0.0070437381161289,0.125,0.2240376170907245,0.0136915798619531,2.2897530294285844e-09,8.79308085266385e-09,0.0005750055608601,0.2508244234771575,0.3267295137738268,0.0001377693277291,0.3839790199459977,0.1770428015564203,0.3201548696695387,0.0300964304500033,0.6032189412077681,0.680269948392219,0.0274364298211785,0.8076405916317332,0.8062675561797753,0.0451457935789803,0.5397351336813783,0.536592164729314,0.5763670450076266,0.599961359164444,0.2004055734484297,0.3954140781815535,0.6071644846206588,0.6332682345429221,0.7169253124342477,0.7397948394272309,0.7698186256355102,0.8006743213577705,0.7609740672061539,0.7341579389071465,0.7671368211031354,0.8129941667836363,0.8122095467607866,0.2379603399433427,0.0005504789672325,0.4984984984984983,0.868421052631579,0.709116145196695,0.7684406135268946,0.90877645757934,0.1475250991351203,0.1139997131302313,-0.8564057723329132,-0.576608818564361,-0.5841384555259428,-0.5279041139814976,-0.6419543913321836,-0.6549277917656883,-0.9592335317230616,-0.7314280568018389,-0.8461979429743584,False
24,3,12,5,0.0220233988143417,0.0039380506502781,0.125,0.2808755036713539,0.0136915758461644,6.233527603510766e-10,8.885131872471433e-09,0.0022549208170993,0.3609304015495756,0.4170891157423675,3.1896176186362206e-05,0.4624571958895138,0.1649805447470818,0.2398298614898026,0.0414395675179832,0.6455174248470336,0.4778086542278682,0.0438878993162308,0.595823776002531,0.6924157303370788,0.0371165289775489,0.4114958292396283,0.3836703033111164,0.4448426845814857,0.5912519389493579,0.128930024689296,0.2373469813306949,0.3740256873642134,0.564559566770769,0.596196872208347,0.5907337817161984,0.6326393009716478,0.7185630921696925,0.5990724529943436,0.5447310143519242,0.5742453290499812,0.701535607388636,0.8281464508192342,0.2379603399433427,0.0002995549198796,0.4774774774774775,0.7850877192982457,0.6424648051137376,0.7633518610725394,0.7705504258471552,0.155569440014846,0.1941285766121987,-0.7864557359790986,-0.6168938411058962,-0.5917774036365406,-0.5322820540796808,-0.6816887085322555,-0.7232069101884914,-1.0840369560884502,-0.7864595361432537,-1.0573593485332775,False
24,3,13,5,0.0077941457918979,0.003218204080025,0.125,0.0646981211766091,0.0136915794093876,5.924712880958023e-10,4.005356864422256e-09,0.0010633941966535,0.1190137293965171,0.206514000147905,2.534953537819149e-05,0.2513208615373707,0.1591439688715953,0.0987021485440069,0.1070074165045073,0.5783453046022878,0.7820563715760224,0.0221516735499529,0.8248833346515859,0.6911867977528091,0.0563633699726905,0.5894367246790266,0.6897495682177672,0.6698144457825023,0.6875246748458395,0.1917359043592262,0.498762880725874,0.6876432563986882,0.6761775149824384,0.7227331878003805,0.7877435997384822,0.7887372456387485,0.8114868074567534,0.7417194533363166,0.7849894796919253,0.7863883140410753,0.8012682258787751,0.7272661853879723,0.28328611898017,0.000427199383076,0.5045045045045043,0.8377192982456141,0.5445903420813889,0.753079390269966,0.8532517607069228,0.1479933084388721,0.0297708393717696,-0.723994228225212,-0.5637700155740677,-0.5558375731175531,-0.4978336878234161,-0.6093254906824389,-0.5805731809769921,-0.8656632146803065,-0.7023729445658647,-0.8346581902395828,True
24,3,14,5,0.0406115394501847,0.0070875910700921,0.25,0.1031340888341817,0.0136915646894247,4.3102744041674045e-10,7.758595518932733e-09,0.002863668640715,0.1598893302327416,0.3786526617620887,5.449179938180033e-05,0.3966645931007452,0.1591439688715953,0.4613916457628966,0.0152675938020108,0.5843309390795426,0.7852322350138943,0.0222766946987396,0.9063513406628174,0.7385007022471911,0.0582966350494871,0.4209074119671347,0.4136618170058516,0.4813775559089583,0.5801842945574417,0.1580835650250214,0.3293738729344058,0.5307867861345791,0.6362237134308003,0.6523485575471157,0.6707044316912844,0.7125814326418489,0.7705456516585206,0.7032120174963936,0.6885407521324372,0.7288695431098714,0.8024583546059726,0.769061573252884,0.2804532577903682,0.0005504789672325,0.5105105105105104,0.8289473684210527,0.660566781058519,0.7957115400241745,0.9108580759379368,0.1427033463461416,0.11399005458638,-0.7539447895820416,-0.5854025931292336,-0.6767414728677045,-0.5324841662179941,-0.6916671550540737,-0.6080771991774501,-0.7877929046475135,-0.7569325789443371,-0.7332818087923516,False
24,3,15,5,0.0380476225443774,0.0082564912073255,0.125,0.1950880614723653,0.0136915843888417,2.352474385988856e-09,1.1146202528132209e-08,0.0007178668703925,0.2652813916168237,0.3628360987241121,3.396878118952085e-05,0.4021656329859698,0.1591439688715953,0.4029883302432108,0.0192874073414945,0.5783453046022878,0.8177848352520843,0.0209336607906713,0.8213240528355614,0.6793363764044945,0.0572711238862388,0.3380545862836369,0.5163830970820464,0.5576999039832228,0.5902479175473722,0.1254490138299621,0.302710834853761,0.5377492413887643,0.6068756816392273,0.6107665932613429,0.7128811611097846,0.743326109438378,0.7716501627543377,0.6625731263266373,0.67598958896109,0.7336406986167062,0.7925143331615108,0.7621316062043868,0.2577903682719546,0.000472796945606,0.4984984984984983,0.8771929824561404,0.6391797305701392,0.8027012589149225,0.8905223453319013,0.1365014864305035,0.0984472994501972,-0.7763862424696317,-0.5566684008576781,-0.5809363563518062,-0.5072924244351701,-0.6149315725171255,-0.6118108682329668,-0.8069070574910776,-0.7316790346077249,-0.7789063721717443,False
24,3,16,5,0.0695608653806394,0.0238606020249719,0.125,0.1554510864356896,0.0136915760537094,1.6376654372487755e-09,6.732059869380803e-09,0.0006213812074613,0.2079165287416593,0.3967140464043541,9.215437349935282e-06,0.4136572737591413,0.1591439688715953,0.2115825062711309,0.0469829801062798,0.548417132216015,0.6836046050019848,0.0247868549371727,0.6503203353634422,0.7335849719101125,0.0385501045445843,0.3993119486435652,0.5260680311599536,0.5702776619638444,0.6962878240188481,0.1139163104237554,0.3467379517346808,0.5018283455778837,0.6531575363619617,0.5981882985414733,0.6848733780426794,0.7168100130784807,0.7952361343063303,0.5758277846647614,0.6512876898315034,0.6642473729926249,0.7667201415143174,0.873499845617622,0.2266288951841361,0.0004973895823253,0.4804804804804804,0.8508771929824561,0.6624603529971482,0.7520789416302294,0.7657899214010901,0.1481584093594629,0.1242285415538849,-0.7808804039014059,-0.4881210189168432,-0.5548152269326827,-0.4343500796516185,-0.5145446101016025,-0.5837093410817161,-0.8087315422306509,-0.8044559062413299,-0.9045310412747204,False
24,3,17,5,0.0381601321598343,0.0065888101333181,0.125,0.2341786542919037,0.0136915853637316,2.5364890286985076e-09,1.1037350770060248e-08,0.0006556768404072,0.3175983273441004,0.4122544916126499,7.209781143346237e-05,0.4891038115785278,0.1591439688715953,0.2662231431999127,0.0352324236539084,0.5843309390795426,0.627233028979754,0.0292745598035565,0.5757336075298585,0.6472963483146067,0.0388746735409602,0.313752001648874,0.447928846664934,0.5089894267160053,0.609175066890616,0.0966346672662078,0.2819309446578528,0.488291026661132,0.5804103950506101,0.4963079062030108,0.5982910564121791,0.6420180812943427,0.700111752853288,0.5111720577855553,0.5700913601535774,0.6356517121843935,0.6984442550708279,0.8455294052742168,0.2237960339943342,0.000331528220676,0.4804804804804804,0.81140350877193,0.4880022148248237,0.721814437037589,0.7523047947059178,0.1615689311307955,0.2082175535179278,-0.8930271702157316,-0.623207513576956,-0.5982411563509736,-0.5790426717368432,-0.6647290335375228,-0.7402627382092908,-0.9973741424151052,-0.9567032173455056,-1.144143915725869,False
