7 26472.6047883777 19.0000000000 6.0000000000 0.8278904852 67.0000000000 5.6225330440 0.8856699371 6.5063142045 -0.1637608995 5.5963094171 -0.1451854913 42.3321245274 -623.9653345379 24.1918790949 6.1887924863 -0.637305 0.494608 0.969331 1.889753 -1.540507 0.698415 -0.702856 3.033233 1.809130 -1.310077 3.447412 -0.301423 -1.853381 -0.405528 1.431269 -1.369307 -0.056476 3.195928 -0.360540 0.375205 0.376520 1.272677 0.804231 2.390208 0.734695 0.733779 1.445668 -0.382338 -1.835263 -5.000000 -0.457404 0.006385 -1.521497 -3.573020 -0.680178 -1.649042 2.899563 1.115495 -2.163837 1.359142
16 23072.7536011077 19.0000000000 6.0000000000 1.8786156311 1.0000000000 6.3114123438 0.9979063076 2.9110861917 -0.0247119775 2.4687108466 -0.0209566886 8.4744228154 -1269.5483233272 26.1350994661 6.6479991329 -0.629723 -0.141878 -1.387918 3.448007 -0.551714 -2.037014 0.531288 1.021502 -1.358897 2.179745 -0.551385 -1.385952 -3.211664 0.613383 1.799652 -3.654621 1.643849 3.179011 -1.797877 -2.859546 2.194055 -0.456716 -2.067524 0.942488 2.370266 -1.151166 4.491817 2.857604 0.755755 -3.812997 2.592006 2.476551 -1.240169 0.361178 -2.698164 -4.328516 0.548535 -0.816275 -2.463096 -0.118099
32 1346.4174064403 19.0000000000 6.0000000000 1.8159832239 2.0000000000 6.3005572638 0.9961621867 4.4579261604 -0.0010039077 3.8408546290 -0.0013840591 19.8731056517 -1261.0847967293 26.6109721596 6.8034736125 -0.004999 -5.000000 -4.786783 1.909972 -2.612770 0.320177 -0.409757 -2.868616 1.737085 2.753167 -1.945981 -2.676958 0.229966 2.779921 3.517160 -3.098117 -1.000764 3.772197 1.340409 -2.082494 0.597189 -0.405368 -0.501010 2.480048 1.798246 -0.976996 -1.061724 1.908657 -2.916735 -4.064679 3.042846 -0.296824 -2.056349 -2.861326 -2.644603 -4.364141 4.347223 -2.666180 0.516448 -1.419523
181 673.3918788637 19.0000000000 6.0000000000 1.5503278653 12.0000000000 6.1824916406 0.9770933556 4.9304283816 0.0367617552 4.6677171382 -0.0206514010 24.3091240257 -1105.2674600872 24.9600691331 6.3750735066 -3.805822 -0.342954 -2.156075 2.337735 0.707994 -4.905723 -2.313464 -2.035462 3.466452 -1.304366 -5.000000 -0.232314 -0.654080 -0.665133 1.672369 1.345038 -0.391788 2.036711 -1.787523 -0.225924 -0.425049 1.490065 -2.494516 2.381202 -3.276185 -1.300706 4.533365 2.920920 -0.199759 -4.118066 3.145675 -1.788629 0.407428 -0.940964 0.158761 -4.956059 2.816835 -3.917455 -0.212671 -3.344352
345 628.3055974480 19.0000000000 6.0000000000 1.2377937917 22.0000000000 6.0634220236 0.9579186590 5.5371024274 -0.0931751189 4.9969093030 -0.0674250539 30.6595032920 -946.5866810926 24.7585673721 6.3061420390 -2.694397 -2.381702 0.669769 3.219599 -5.000000 -3.084131 -2.916222 -2.074967 2.313527 -5.000000 -2.935113 -2.477161 -0.958888 0.151225 3.377413 2.966778 -0.333272 3.891376 1.681204 -2.672169 0.245951 2.297885 -2.755001 -0.533185 -5.000000 -1.125196 0.064307 1.936435 3.245367 -3.491102 5.000000 0.218322 2.912002 1.653802 1.613784 -1.330309 2.840517 1.747182 -2.555835 -2.363071
615 565.8128848965 19.0000000000 6.0000000000 1.1164094425 40.0000000000 5.8830037298 0.9283170024 6.2017437979 0.2880915117 5.5992787171 0.2667777853 38.4616261346 -832.0276076468 23.6074492380 6.0542794215 -1.394443 -3.538314 0.420899 1.090793 -0.779491 -4.042133 -0.854293 2.774804 1.598862 -4.086991 -2.470892 -3.407909 0.874368 4.264760 1.445643 1.990173 -2.288163 1.899611 0.456238 -1.038816 2.119094 3.814804 -2.294766 2.876818 -0.917042 0.872606 2.992303 -0.566071 3.793635 -3.035033 1.265932 1.817972 3.112840 4.105823 1.968088 -1.078642 1.159055 0.971244 -0.517224 1.159811
668 514.1058296486 19.0000000000 6.0000000000 1.0740728832 44.0000000000 5.8436267800 0.9218038935 5.8993478531 0.2256447504 5.4060329898 0.2368061712 34.8023050914 -818.5568072332 24.5066415001 6.2575163267 -3.289625 -0.608507 1.210068 1.245901 -1.652401 -3.144491 0.376390 2.566182 2.832191 -2.524774 -3.386097 -1.606039 -0.742510 1.530887 1.536990 1.232621 -2.590375 1.775310 0.704226 -0.619240 3.230746 4.633065 -2.438511 1.831176 -1.257875 1.133435 3.807411 -2.462060 2.547660 -2.620174 2.175347 -0.874557 1.600737 2.873926 1.500771 0.829724 1.467320 -0.551532 0.190850 -0.757863
755 423.5672832893 19.0000000000 6.0000000000 1.0084823508 50.0000000000 5.7804641998 0.9114232678 6.2684888984 0.2190078035 5.7518527694 0.2482988642 39.2939530690 -789.9691490357 25.3394055400 6.4426151651 -1.208834 0.038852 -0.813515 1.172706 -0.723596 -3.777469 -1.432925 4.199239 2.543831 -1.425929 -5.000000 -1.786351 0.841151 3.903264 3.736047 -0.556842 -3.123011 3.569333 -0.270128 -0.620575 4.688672 1.677491 -1.776874 3.156927 0.486573 2.688000 0.875739 -2.920589 4.223055 -1.264834 1.098740 -0.456644 1.848245 3.375283 1.948549 -0.314786 0.181624 -0.818876 0.018811 0.981594
1005 438641.2442882611 19.0000000000 6.0000000000 0.9036167403 67.0000000000 5.6123887026 0.8835400316 5.6028795353 -0.0018916176 4.7049655417 -0.0185908240 31.3922590871 -751.2807765897 27.6400342067 7.0452810873 -2.887735 1.106972 -3.846015 0.818603 -3.815211 -4.154328 -3.301636 0.178782 1.686228 0.419572 -0.758604 -1.384522 0.279841 3.305857 3.610295 1.962930 -4.390758 4.328872 -0.878826 3.487020 2.185765 2.970196 -0.770274 4.009280 -2.776101 2.095364 0.996467 -3.667152 2.088560 -4.278797 4.006300 -1.927770 -2.065089 2.500424 1.519426 -1.767436 3.442245 -1.921530 0.859220 0.084273
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 10852085.8177812882 0.0000000000 7.0000000000 0.9036167403 67.0000000000 5.6123887026 0.8835400316 5.6028795353 -0.0018916176 4.7049655417 -0.0185908240 31.3922590871 -751.2807765897 27.6400342067 7.0452810873 3.528105 0.800314 1.957476 4.481786 3.735116 -1.954556 1.900177 -0.302714 -0.206438 0.821197 0.288087 2.908547 1.522075 0.243350 0.887726 0.667349 2.988158 -0.410317 0.626135 -1.708191 -5.000000 1.307237 1.728872 -1.484330 4.539509 -2.908731 0.091517 -0.374368 3.065558 2.938718 0.309895 0.756325 -1.775571 -3.961593 -0.695824 0.312698 2.460581 2.404760 -0.774654 -0.604606
2 285096.9294035386 0.0000000000 7.0000000000 0.9036167403 67.0000000000 5.6123887026 0.8835400316 5.6028795353 -0.0018916176 4.7049655417 -0.0185908240 31.3922590871 -751.2807765897 27.6400342067 7.0452810873 -2.097106 -2.840036 -3.412540 3.901551 -1.019304 -0.876149 -2.505591 1.554981 -3.227796 -0.425481 -1.790933 0.773805 -1.021610 -2.361264 -0.056364 0.856664 0.133034 0.604944 -1.268644 -0.725482 -1.344921 -0.719106 -1.626293 -3.452565 0.354852 -0.803562 -3.260397 0.925565 -1.814597 0.103891 1.458181 0.257966 2.278801 -2.469652 0.804683 -1.369620 -1.741594 -1.157699 -0.623105 0.112331
7 1846.7365471019 0.0000000000 7.0000000000 0.9036167403 67.0000000000 5.6123887026 0.8835400316 5.6028795353 -0.0018916176 4.7049655417 -0.0185908240 31.3922590871 -751.2807765897 27.6400342067 7.0452810873 -1.274874 -0.794544 -0.265761 -0.595582 -0.618026 -3.352008 2.304663 2.159237 -1.626729 -2.932849 1.042130 -1.151576 0.283906 -0.638657 1.383078 1.389498 -1.451195 -2.766728 -3.165877 1.220759 -2.377719 -1.013633 -1.192628 -0.105135 -3.872560 0.377557 1.047782 0.176844 -0.621772 0.194800 0.798093 -5.000000 3.911825 0.780187 -1.304817 -0.781907 0.987484 -0.232208 -4.061369 4.128986
78 1040.5414116949 0.0000000000 7.0000000000 1.6648152775 5.0000000000 6.2630665262 0.9901496090 4.9344745415 -0.1630244993 4.3774094415 -0.1469555535 24.3490390007 -1153.3928486650 24.6570955148 6.2679458032 -0.215972 -1.775008 -4.618090 1.722909 0.534522 -0.859630 -0.917998 0.951153 5.000000 2.954425 -1.675112 0.308873 5.000000 -1.704483 -2.986674 -1.645664 -3.794672 0.430046 0.301664 -4.063862 4.387059 -0.155267 -0.195422 -0.650476 -2.987861 1.921302 0.041782 -0.295400 2.779286 -0.547405 -0.624779 1.150989 0.767742 1.049706 -0.186917 0.033042 2.271340 2.392535 -2.876606 -1.277496
83 811.2177046694 0.0000000000 7.0000000000 1.6648152775 5.0000000000 6.2630665262 0.9901496090 4.9344745415 -0.1630244993 4.3774094415 -0.1469555535 24.3490390007 -1153.3928486650 24.6570955148 6.2679458032 -0.138213 0.397498 -1.504962 0.740403 -0.320666 -3.342160 2.753573 -1.154208 0.253233 -0.183813 4.584844 0.763909 2.305265 -4.415714 1.024447 -3.083022 -0.966502 -4.045267 -3.474632 -0.956358 -0.128530 1.626977 -1.921143 -1.118325 -2.077441 -0.189922 1.336548 -2.497912 -0.030797 -4.934745 -0.033299 1.527977 1.811732 -1.572185 2.219562 3.341213 -1.462067 2.939796 -1.386673 2.497741
157 365.8033466220 0.0000000000 7.0000000000 1.5828154837 10.0000000000 6.2115013352 0.9817902482 5.9771438414 -0.0512214009 5.5274503360 -0.0639062028 35.7262485010 -1092.9793128216 23.7567314765 6.0862243647 0.583703 -0.706474 -3.114754 3.252378 -1.278952 -1.128535 2.514978 -1.153969 1.325319 2.091591 1.866552 -0.816416 2.696220 -4.723517 -1.395699 -1.429220 -1.864272 -0.501284 -1.218714 0.056216 2.903904 2.594696 1.430837 -4.909084 -4.190257 -0.149531 -0.910339 -2.124965 -1.643690 -0.920312 2.034251 -0.929197 0.416977 -1.760468 -2.055279 5.000000 2.552759 3.716164 -3.811033 2.495949
492 350.6605336699 0.0000000000 7.0000000000 1.0545887697 32.0000000000 5.9630488487 0.9415745203 6.2743653559 -0.0677176676 5.4833939165 -0.0830740505 39.3676606192 -846.0401491632 25.1450484518 6.3936545360 1.227611 -2.863136 -2.351275 2.415820 1.664400 -4.994773 3.157024 -1.426671 -0.347486 -2.344810 -1.365881 1.608185 1.250861 -3.309938 -0.340020 2.638282 -1.826800 -0.649080 -5.000000 -3.461766 2.822900 5.000000 0.962622 -0.277776 -2.115324 -2.185552 -0.631137 -3.749886 2.657599 1.817989 1.448702 1.577422 1.051658 3.671380 -2.907190 -0.636247 2.145626 2.312579 -4.002995 1.350890
1005 1584089.3031444156 0.0000000000 7.0000000000 0.8934034092 67.0000000000 5.6312750009 0.8865993109 5.9981241496 0.1399281156 5.7003642415 0.1159289242 35.9774933140 -673.7629397725 24.3036554470 6.2178706158 0.161408 -4.211599 -0.937507 -3.964495 -1.416042 -3.136356 2.627539 -0.421731 4.051046 -0.346882 2.400143 2.379191 2.385565 -1.946402 -5.000000 2.719298 -1.872031 -4.202136 0.822074 -4.400042 4.631479 5.000000 0.558638 1.368821 -4.221159 -2.623795 -4.681613 -0.376414 0.978836 3.010772 -0.086286 0.704859 2.860109 3.731765 -2.120286 -0.368579 1.725324 0.971472 -3.738206 5.000000
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 2705986.9644025788 1.0000000000 7.0000000000 0.8934034092 67.0000000000 5.6312750009 0.8865993109 5.9981241496 0.1399281156 5.7003642415 0.1159289242 35.9774933140 -673.7629397725 24.3036554470 6.2178706158 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
2 497955.7485022686 1.0000000000 7.0000000000 0.8934034092 67.0000000000 5.6312750009 0.8865993109 5.9981241496 0.1399281156 5.7003642415 0.1159289242 35.9774933140 -673.7629397725 24.3036554470 6.2178706158 -0.383671 -1.775258 -1.494317 3.384909 0.101616 -1.273991 0.381831 4.200510 0.240318 1.234406 0.600341 -0.704500 -2.285036 -0.698685 -0.417788 1.173246 1.677967 1.862204 0.571175 1.770282 -1.508796 2.505736 1.025860 -0.596186 0.977036 -0.151143 2.263259 3.039634 4.371151 -2.792993 -2.888228 -1.008932 0.320074 1.752338 0.631270 -4.044402 -0.612408 1.655949 0.460189 1.524022
6 210302.4839651638 1.0000000000 7.0000000000 0.8934034092 67.0000000000 5.6312750009 0.8865993109 5.9981241496 0.1399281156 5.7003642415 0.1159289242 35.9774933140 -673.7629397725 24.3036554470 6.2178706158 -0.801756 1.648011 -1.124611 3.909756 -2.663903 -3.521377 -3.301443 -1.781111 -2.238231 3.912158 -0.652999 -2.685352 2.228766 -1.173048 -2.473707 1.751678 1.246724 -0.869913 2.815080 0.258203 3.233899 1.005482 3.117611 0.218805 -2.439489 4.898737 -1.091548 -0.397676 -1.400797 -0.406789 0.485339 0.403660 1.322041 3.584316 -0.240929 -2.466241 -2.364636 -1.331509 -3.348392 1.650060
25 132567.9936658564 1.0000000000 7.0000000000 1.9022478647 1.0000000000 6.3125361000 0.9980723345 3.5847655317 0.0592546679 3.0400163265 0.0502501924 12.8505439174 -1299.7013951712 26.9378682233 6.8902898502 -1.503078 1.561026 -2.066133 1.180858 -2.077954 -2.274964 -0.581170 0.644567 -1.174618 1.251277 -0.376941 -5.000000 0.164918 2.869996 0.253057 3.953258 0.042085 0.679761 0.221927 -1.198927 -1.983085 0.655346 -0.564027 -1.510618 -3.943533 2.064593 -0.646479 -0.752540 0.622080 -3.082620 -0.091217 -0.803031 -1.785800 -0.023234 -0.749403 -1.154662 -1.707041 0.264315 -1.675436 3.789501
29 116419.5250118949 1.0000000000 7.0000000000 1.9022478647 1.0000000000 6.3125361000 0.9980723345 3.5847655317 0.0592546679 3.0400163265 0.0502501924 12.8505439174 -1299.7013951712 26.9378682233 6.8902898502 0.222987 -0.185218 -3.211066 3.238384 0.819618 -2.591885 -3.157881 -0.017432 -5.000000 1.550470 0.276158 0.876159 1.526547 -0.673183 0.607436 -1.369404 1.772518 -0.111855 -0.506091 0.796599 5.000000 1.130756 -1.891294 -1.040439 -0.866382 0.937858 0.619868 0.373773 -1.280211 -2.224335 -2.000652 -1.193486 -0.385410 0.610541 0.411178 1.623881 -1.704361 -0.797986 -2.052831 2.594714
31 95301.5516618964 1.0000000000 7.0000000000 1.8219854114 2.0000000000 6.2979538268 0.9957478934 3.9620685400 -0.0874858819 3.4469858898 -0.0723492582 15.6979871154 -1232.6661724562 25.5220267346 6.4966746496 -2.186137 -1.333921 -0.099820 1.925013 -3.320852 -1.299449 -2.319141 -0.619271 -2.605074 0.948929 0.089618 -2.848861 1.208586 -0.969655 3.661741 -2.220961 -1.860071 0.620345 -0.346720 -2.577635 -1.762555 -0.404657 -1.561881 -2.852920 -2.293098 -1.122000 -1.779141 -1.223105 0.888290 -0.405244 -1.047704 0.195176 0.562713 4.464673 0.110834 -1.155702 -1.691867 1.807977 0.710067 3.602243
61 14403.9680285620 1.0000000000 7.0000000000 1.6985725727 4.0000000000 6.2739066862 0.9918886068 4.8405121888 -0.1018982869 4.3415021401 -0.0925843823 23.4305582497 -1159.1122422011 24.3483135544 6.2331603762 -2.382495 -0.413084 -3.540204 4.065258 -2.611430 -2.296880 -3.108882 -2.074790 -3.093598 3.151683 -1.717778 0.830828 2.436992 1.594908 2.683205 -0.191777 3.962112 3.213081 2.096314 -3.784182 1.960241 4.271461 1.230933 -1.237748 -3.182401 -1.010118 2.690404 -0.810958 -0.347941 -0.439397 1.193299 -3.163710 -1.464935 4.179586 -0.759246 2.047567 -0.695596 1.125812 1.173277 3.899064
67 1489.4247250423 1.0000000000 7.0000000000 1.6985725727 4.0000000000 6.2739066862 0.9918886068 4.8405121888 -0.1018982869 4.3415021401 -0.0925843823 23.4305582497 -1159.1122422011 24.3483135544 6.2331603762 -0.703051 -0.769164 -2.816888 1.413644 -0.189753 -4.847329 -4.586440 -0.446965 -3.354231 3.584014 2.793880 0.430539 -0.061991 0.895366 0.017663 3.258758 0.798729 -0.854283 -0.382665 -3.556756 3.880354 1.408726 -0.596080 -3.137071 -1.802699 -1.539641 -0.967952 -1.778031 -1.656885 -1.090305 0.436363 -0.863186 -1.661001 1.223910 -0.839285 4.566945 1.128815 0.765339 1.141765 4.293197
104 1189.8527066225 1.0000000000 7.0000000000 1.6412411348 6.0000000000 6.2480403953 0.9877360844 5.5870195114 -0.1118282288 5.0668558763 -0.1015810390 31.2147870209 -1171.6217149538 25.8559112402 6.5649029897 -1.992599 -2.423907 -3.756147 4.461393 -2.620791 -3.665902 -5.000000 -1.453806 -5.000000 0.874751 5.000000 0.285096 -0.371798 1.878469 2.105033 3.038432 0.023832 -0.755339 -1.104293 -1.260583 0.915596 3.393556 -1.840196 -1.506435 -1.935096 -1.523320 1.476340 0.248274 3.577252 -1.107803 5.000000 -1.163631 0.967405 3.967951 -1.931170 1.570067 -0.882792 1.820697 3.720901 3.331837
207 919.7689977224 1.0000000000 7.0000000000 1.4472200932 13.0000000000 6.1690076007 0.9749329442 6.1252596450 -0.0204240339 5.6698730348 -0.0396166261 37.5188057185 -1055.9552061658 24.6696616346 6.2854730762 -4.490942 -2.062190 -1.613708 3.198308 -0.896504 -1.324777 -5.000000 -0.570701 -3.544410 1.030205 -0.911098 -5.000000 -0.169408 0.908240 0.997433 2.771847 -2.443515 2.491858 3.589663 -1.209114 1.374656 -0.591223 -3.824005 0.849283 -3.696005 -2.093816 -1.882679 -0.236149 -3.532172 -3.058949 2.886630 -0.352946 5.000000 5.000000 -1.813239 2.097377 -1.058383 2.278217 1.089531 4.196844
254 587.3501058176 1.0000000000 7.0000000000 1.3740897824 16.0000000000 6.1366102882 0.9696711216 5.2227922063 0.1611596467 4.9306300829 0.1168108362 27.2775584306 -988.1519010388 23.3703495810 5.9838185673 -5.000000 0.702205 0.490309 3.715938 2.218447 -0.741497 -1.502669 1.358522 -1.274538 0.461840 -0.613808 -3.519759 2.139267 1.247849 3.418345 4.653964 0.224705 1.434885 2.649810 -1.603401 0.761986 0.608576 -0.324621 1.266011 -3.149818 -3.664182 1.527722 -4.212615 -1.810988 -3.626084 0.354124 1.359593 3.098288 4.773209 -1.502450 2.748286 -3.565839 -0.145480 1.015728 3.077708
288 384.7138850593 1.0000000000 7.0000000000 1.2804408621 19.0000000000 6.1035280019 0.9643396407 5.5672713861 0.1557697727 4.8246845711 0.1296572514 30.9945106860 -957.6396004445 24.0387371694 6.1540903575 -4.676034 1.519153 -1.668193 4.894038 1.053813 -1.740232 -1.982486 0.713328 -0.092546 -0.460099 1.255401 -3.038354 2.125394 0.590309 3.507090 1.905310 -0.210864 1.406290 5.000000 -0.262098 0.275593 -0.377413 -0.115812 1.557792 -1.726882 -1.215856 3.007538 -1.210308 -0.907971 -3.216352 1.583094 -0.321589 3.060126 1.647343 -1.418721 3.773201 -3.604387 1.587363 0.614840 1.107057
912 378.2719046107 1.0000000000 7.0000000000 0.6076994173 60.0000000000 5.6457377677 0.8902697323 5.3243123988 0.0802777515 4.8068883594 0.0138400733 28.3483025195 -482.9571824292 25.9531066914 6.6487767067 -1.845869 2.512395 -1.596403 5.000000 0.597374 -4.069091 -2.448942 -2.105671 -2.672784 3.341800 1.794216 -1.459440 2.668189 1.900390 -4.108443 3.334088 1.171921 3.689863 3.280580 1.200870 1.927040 3.244663 -2.631889 2.557318 -3.783136 -2.346088 2.052947 0.729027 -1.668747 -1.313067 2.457223 -4.418070 2.212208 5.000000 -3.344940 2.550678 -4.061878 2.288019 -0.204753 0.420851
1005 209792.1510008936 1.0000000000 7.0000000000 0.5174412796 67.0000000000 5.5704107405 0.8779958710 4.4830537362 0.3020922199 3.6974226873 0.2372244244 20.0977708015 -376.5013010347 26.1627724941 6.7021155502 -2.778929 3.165887 -1.861459 4.729127 1.911352 -3.630041 -0.749480 -0.651741 -3.001768 3.819722 1.909692 -0.646102 1.677688 4.266854 -1.416968 3.112185 0.127547 4.787768 3.257161 0.836253 2.558997 2.550888 -2.771057 1.912232 -4.089105 -2.215761 2.001281 -0.865230 -0.714770 -1.107810 1.193282 -3.857212 3.168957 4.675280 -3.355178 2.518082 -4.173659 1.885197 -0.504857 -0.529625
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 3312.5741737788 2.0000000000 7.0000000000 0.5174412796 67.0000000000 5.5704107405 0.8779958710 4.4830537362 0.3020922199 3.6974226873 0.2372244244 20.0977708015 -376.5013010347 26.1627724941 6.7021155502 -0.833516 -0.112534 -4.272392 3.280542 -3.586871 -1.683495 1.005763 -2.490576 -2.115904 -1.818015 1.102908 4.584416 0.083079 -2.235851 1.078117 -1.192319 -0.038261 2.350002 -1.495742 0.018051 -1.756216 -0.312868 0.513141 -1.977558 -0.677644 -0.472368 -1.275310 -2.375225 -2.842434 -0.306990 -0.538114 4.462734 -4.869535 0.225453 0.740889 2.719268 1.003714 -1.688427 0.000020 1.084705
107 428.5181857412 2.0000000000 7.0000000000 1.5878564862 7.0000000000 6.2394207546 0.9863569562 5.4125771061 -0.0058455748 4.9543922367 -0.0061305462 29.2959909291 -1114.9493268188 24.4558449967 6.2556375458 0.636833 3.035550 -5.000000 -2.299258 -0.485859 1.282543 -2.232863 -3.242867 -0.770281 3.945115 1.258029 -0.863731 -4.424523 -3.728424 -0.661618 -0.563940 -3.914243 3.608582 -0.311306 0.633984 4.340783 -3.278227 -0.080903 -0.375640 3.458532 -1.642748 -2.238126 -4.099472 -2.343234 1.337355 -1.804587 -1.781936 0.189743 3.831117 1.673359 0.481215 -0.628304 -1.512189 -2.549330 0.108066
704 407.5800759482 2.0000000000 7.0000000000 0.8518008253 46.0000000000 5.8227819345 0.9185774165 5.7548865743 0.1394491795 5.2789020649 0.1368724272 33.1187194833 -681.7962823402 24.4978390695 6.2874435171 0.856595 2.488822 -2.332039 -1.249097 -0.637412 1.875126 -3.740288 1.691193 2.414395 2.726932 -3.173261 -4.919547 0.640186 -0.820263 -3.751259 1.895345 -1.869234 2.502420 5.000000 3.483710 -1.142115 -1.010052 -4.369982 4.345149 -2.615588 0.203715 1.007549 0.952593 -0.492146 2.487609 -1.335079 -2.067858 1.483741 2.903972 1.729548 2.984106 -1.053204 -3.778997 -1.883437 -0.643183
1005 512.4129949619 2.0000000000 7.0000000000 0.6731958042 67.0000000000 5.6065539791 0.8832851268 6.0486472098 -0.0458621057 5.1762849195 -0.0283670213 36.5861330683 -529.0132941338 25.7202436913 6.5935922265 -0.055529 2.780582 -4.516710 -2.393427 3.201067 4.446595 -3.060689 -0.090740 3.066272 1.463101 -2.743775 -4.397670 -0.978288 -3.071691 -3.582460 2.475943 -1.336276 4.604665 4.562424 2.243500 -0.341930 0.848597 -3.826309 2.349238 -3.354477 1.607073 0.589075 -2.285727 -0.273219 1.413572 -1.490275 -1.490608 1.722293 3.760413 4.337827 2.348210 -1.142614 -3.830699 -1.467190 -3.498900
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 11719061.5169949401 3.0000000000 7.0000000000 0.6731958042 67.0000000000 5.6065539791 0.8832851268 6.0486472098 -0.0458621057 5.1762849195 -0.0283670213 36.5861330683 -529.0132941338 25.7202436913 6.5935922265 3.577257 0.873020 0.192995 -3.726985 -0.554776 -0.709518 -0.165483 -1.254001 -0.087636 -0.954436 -2.627730 1.769245 1.762636 3.419146 0.100067 -0.809355 -1.090720 -3.092955 1.964735 -2.202135 -2.370093 -0.411300 2.972297 0.473433 -2.047570 -1.425986 1.250490 -0.321027 -1.537673 -0.460061 1.490113 3.952222 -2.488247 -1.252834 -1.607532 -4.838166 -1.847584 -2.047752 2.247956 -0.263828
2 170249.4544097179 3.0000000000 7.0000000000 0.6731958042 67.0000000000 5.6065539791 0.8832851268 6.0486472098 -0.0458621057 5.1762849195 -0.0283670213 36.5861330683 -529.0132941338 25.7202436913 6.5935922265 -3.246571 1.293351 -0.712542 -3.486282 -1.193299 -1.177189 -1.747765 0.059428 -4.496516 -0.535524 2.026367 1.705596 2.216375 2.238781 2.975086 -2.236601 1.691667 -3.721779 -1.205770 -3.828944 2.096295 2.667476 -0.394829 3.549290 -1.349455 0.301234 0.305891 -2.128391 0.875893 3.877957 -2.049862 1.798677 -0.309014 3.539255 0.967577 1.352433 1.286327 0.498173 -2.791527 2.783326
9 295.2229119252 3.0000000000 7.0000000000 0.6731958042 67.0000000000 5.6065539791 0.8832851268 6.0486472098 -0.0458621057 5.1762849195 -0.0283670213 36.5861330683 -529.0132941338 25.7202436913 6.5935922265 4.039301 0.652525 1.722715 1.838016 -2.648977 -4.563585 -0.659156 1.794299 0.182069 1.570864 1.873265 -2.984794 0.575367 3.932949 -1.141065 -4.058144 -0.463809 -0.929337 0.836762 -1.784813 0.181434 -4.434835 1.707927 3.173733 2.595755 -3.030431 0.638392 -5.000000 0.566372 -0.128720 -1.991588 0.687589 0.276029 1.879006 0.254617 0.470054 -3.890145 -2.319446 -0.951799 0.593689
1005 479756.0885797950 3.0000000000 7.0000000000 0.6869404426 67.0000000000 5.5841811234 0.8794409320 5.8970809179 -0.2313191001 5.0621853632 -0.2301420276 34.7755633518 -550.5491038914 26.0996676299 6.6556369701 -1.305357 -1.955930 1.290393 -4.319180 -3.175292 -1.871589 -3.000495 -2.136216 1.939446 1.568404 -0.601967 -2.494453 -3.336487 -3.897615 -5.000000 -0.918209 3.256877 -1.211328 0.283496 -0.885903 4.966973 -2.146684 1.586882 1.516963 4.141642 -0.607687 4.056951 -0.475859 -1.389124 3.437210 -2.021798 1.369531 -0.170678 -1.347047 2.267721 -3.161325 -0.827163 -2.016141 -3.983369 0.804917
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
