fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
19,2,1,4,0.6931828224647673,0.23348995231532949,0.0,0.5287952658164871,0.3161762299434337,2.7759420171058337e-09,2.1467793866787576e-09,0.00020196097777605104,0.9709136903762698,0.004385037445348192,0.0,0.0,0.22812540831070177,0.2808300952068818,0.0,0.0,0.21648825298464625,0.26121801578461556,0.7075172862046646,0.7075172862046646,0.2642486422068724,0.3287167238432303,0.6350886043861341,0.6350886043861341,0.2456658859922915,0.3025564480278349,0.44599294631692343,0.09615384615384613,1.8169422341279167e-08,0.11793611793611797,0.45454545454545453,0.49294735936978984,0.6168630073008243,0.5246867521892365,0.6688395575618089,0.6780607697636971,0.8964037137382151,0.41775254683582785,0.6736414625408678,0.690732836907582,0.4468584616297249,0.6481636184621832,0.44685846158915377,0.6481636184195195,0.7566459370842304,0.21381404393136938,0.2701902119994366,0.19795956199713,0.27066431358946197,0.20908660689048747,0.34946718300439805,0.1482574875017115,0.2250457568638613,0.25128744626204697,0.38712805539344003,0.28972284967861167,0.26179926235569906
19,2,2,4,0.6953391051499007,0.2611306514207671,0.0,0.680338347495639,0.3161762267661693,1.0303137437773637e-08,6.526245395006621e-09,0.00012910095195303896,0.8816971544527429,0.010877316633649726,0.0,0.0,0.3701831820183941,0.1631220858966484,0.0,0.0,0.3567694528416656,0.1536192091453047,0.5463615723201789,0.5463615723201789,0.38266897001149824,0.19774769609004583,0.5163240954179122,0.5163240954179122,0.369705220128683,0.18343892299122805,0.4459929463169232,0.0985576923076922,4.722008603913056e-09,0.1474201474201474,0.3636363636363637,0.7289280613759369,0.7988096527103923,0.931955486318774,0.3385417175013749,0.5683640763548325,1.0,0.5472246696900842,0.4336492112923942,0.4226560592410955,0.5762732655719935,0.14853594954090676,0.5762732655959116,0.14853594955492044,0.31965949979108554,0.5865568755148258,0.4875867881050717,0.37459525383154385,0.5090096652328484,0.31691456874370344,0.6632343436402048,0.05611659343198708,0.06852792971273908,0.28080494323531524,0.3073351192356417,0.0008682976347301596,0.12576534127642347
19,2,3,4,0.7634893109185502,0.3933564720362043,0.5,0.29466488285908793,0.3161762289807349,4.805728174262274e-10,2.311782953182249e-09,0.0016146285385416463,0.8308205688832109,0.0003474548925066505,0.0,0.0,0.16949500699272244,0.3424424383729993,0.0,0.0,0.16413617614768397,0.3171229445891499,0.4282198126007426,0.4282198126007426,0.1764063170894425,0.36207080765260835,0.4163140720067191,0.4163140720067191,0.16725761793499366,0.3406421614717381,0.6749079259427908,0.08173076923076929,2.5604324247289205e-09,0.10810810810810806,0.5454545454545456,0.7100544107894992,0.9270678276842523,0.8798056596777001,0.22560332308517847,0.6539505079568594,1.0,0.3223474298776039,0.3877017538666294,0.3952192811098385,0.34889203100760685,0.28722722859400507,0.3488920310065039,0.28722722861488775,0.7136913100559008,0.3820123299366758,0.4058744936324077,0.07361024950474773,0.7252187446482314,0.20017738110944971,0.7511892437221337,0.4849873582401925,0.42108547705904886,0.043137007449456206,0.2237808867093106,0.13323837231542796,0.27972596884897405
19,2,4,4,0.7385243793284287,0.34677530974976656,0.5,0.4296715022865018,0.31617622884728364,1.786971135606652e-10,1.904659177736797e-09,0.0037258996693180753,0.5887192766525937,0.001398367672447167,0.0,0.0,0.44802742120440836,0.5080144315052735,0.0,0.0,0.41740720209836923,0.43068355540911374,0.5092408647658249,0.5092408647658249,0.4561357726487926,0.5314916436264541,0.41356147203194027,0.41356147203194027,0.42672199104551944,0.4597264391242315,0.6173911261921317,0.10336538461538457,6.933228361392561e-09,0.0958230958230958,0.7272727272727273,0.49851277764297786,0.4104925374141657,0.6618780540967261,0.7147194375458573,0.7198868189642331,0.8285021132323337,0.584191166546725,0.8323272558737607,0.8289412001571677,0.6125071519151257,0.40642136558495434,0.6125071519506015,0.4064213656266671,0.2566523758778274,0.46977389607357356,0.6570011241917726,0.09237221817684851,0.42271248990757715,0.17008381157693053,0.6416257076932212,0.04221181219795123,0.28160644919576755,0.1605750347706766,0.3658844484816398,0.0053388298596244235,0.07667380474810852
19,2,5,4,0.5247613363784934,0.060443788638648285,0.0,0.596506300702941,0.31617622624096703,2.6830541795405568e-09,1.0907930448833294e-09,9.213364997118032e-05,0.95537992668594,0.0002775665677915995,0.0,0.0,0.44350151506237817,0.2594488186719461,0.0,0.0,0.43750604197921444,0.2487181538235863,0.8009882325934137,0.8009882325934137,0.45762380723580565,0.3199693884187961,0.7883131974335251,0.7883131974335251,0.4527709382233426,0.30596978263882213,0.7382919984518457,0.024038461538461536,5.994146821562897e-09,0.13022113022113024,0.3636363636363637,0.6824990427211394,0.661344671719506,0.6965019287233534,0.5529669357943547,0.47538694993287467,0.7810596184381908,0.11147429620211735,0.4360081408399701,0.45757771594857743,0.1239410563830412,0.4375312960748494,0.12394105636630326,0.43753129610216374,0.8305539001498206,0.3370400651513399,0.32893724908977573,0.07630731026501111,0.28494040011732236,0.01804792321013697,0.2626454573880972,0.2445363846769141,0.3273678705544045,0.14910709909475325,0.17293723831397068,0.10106780042905567,0.26615903118907086
19,2,6,4,0.6640971465374318,0.1664791845886304,0.5,0.7308994475699715,0.31617623385647525,5.717472884011758e-10,1.9267343731807595e-09,0.001144141967537239,0.933925253283418,6.698597767604719e-05,0.0,0.0,0.271521120474853,0.18200300179451162,0.0,0.0,0.26140571586834965,0.17951544260903518,0.4306542507734896,0.4306542507734896,0.27854070927232505,0.19934397392399333,0.4088637918097855,0.4088637918097855,0.2662366988983513,0.19530780130259978,0.42021941652980166,0.05048076923076923,1.2129858480563555e-08,0.12285012285012283,0.5454545454545456,0.8268531775110465,0.7094203725347712,0.7805673112333111,0.5761270959652411,0.6920368042721721,0.949241196286694,0.424315208900206,0.5237160689565243,0.5287942554417562,0.45351450654150544,0.6224326215631859,0.4535145065134363,0.6224326215490331,0.1782076504765655,0.6656526806278795,0.7888647145535588,0.023522738928591448,0.36416301400308004,0.0970275946908122,0.7546572246804519,0.31718836083471563,0.6457538523755921,0.2897971202534572,0.4881627658405805,0.035920436039942084,0.2093850560474317
19,2,7,4,0.7039167788936158,0.30539491339304115,0.0,0.20408818511145002,0.3161762320349138,1.4224765604128717e-09,1.4760995666259268e-09,0.0003214798133157603,0.9340487463498826,0.00026193715436666047,0.0,0.0,0.3015864630595549,0.331134282396989,0.0,0.0,0.2835702222504314,0.2732725168834872,0.5115519188239341,0.5115519188239341,0.31468768008893805,0.3576327581267188,0.4363491660966061,0.4363491660966061,0.2913102262067129,0.29641379507814003,0.4202194165298019,0.07692307692307694,1.3157855676530467e-08,0.13513513513513511,0.0,0.7892643036046588,0.7033178455241686,0.5095820910669004,0.591068185467262,0.35743763386107985,0.6129476728878798,0.3392473770552269,0.4251066453451884,0.43590815009200057,0.36641212725307687,0.3432768064410265,0.3664121272631443,0.34327680644473735,0.46117214192193146,0.5348056715782508,0.6398836675206145,0.14954565934024455,0.4795877754302573,0.16986361740494005,0.5777588500425246,0.08446534254705695,0.15477097781751623,0.1983137602920436,0.4282403773836944,0.12077617221804787,0.08643916421871314
19,2,8,4,0.7239722846544786,0.258017044150522,0.5,0.4942987368787651,0.31617622705677667,8.85941252596984e-10,6.289819579280361e-09,0.0022030919874289714,0.9457437924505239,0.00023880714137546006,0.0,0.0,0.5332087467609011,0.42366489817427483,0.0,0.0,0.5208368291258408,0.40512873495469237,0.5374575224148379,0.5374575224148379,0.5380866632488606,0.4498339854170609,0.5357886802185461,0.5357886802185461,0.5300564458318885,0.4363316268530811,0.4964902539324174,0.09375000000000007,1.3890916480551305e-08,0.20393120393120395,0.3636363636363637,0.6750915516980708,0.6627494073530329,0.8798244452023315,0.5445645666725006,0.6949078885181035,1.0,0.31729073394261365,0.09911741899353288,0.10361619893154739,0.34363562001119813,0.3227746718998058,0.34363561998151815,0.3227746718543247,0.46616839366789353,0.6403422540947052,0.5150247743296359,0.11143793874183683,0.5358501807967899,0.4345283656362248,0.6979098006638798,0.5056527760454272,0.4829000203175677,0.21052775939843657,0.8073477527634035,0.013849604949719456,0.6512150565614989
19,2,9,4,0.7403675016152931,0.3414772042575212,0.5,0.7472907376869965,0.3161762300861423,4.929647532978665e-09,4.7913279699683724e-09,0.00024409347888029362,0.9424215134273726,0.00022244482407713794,0.0,0.0,0.2841658756543482,0.20965907880716922,0.0,0.0,0.2780116072103545,0.19643752174712542,0.4754057948736756,0.4754057948736756,0.2948642799603406,0.23339267763392096,0.4806102225010225,0.4806102225010225,0.28945775055626344,0.22198513035460343,0.5163965109611433,0.0889423076923077,5.822838021578217e-09,0.12039312039312035,0.6363636363636365,0.822250815961958,0.7707833476706778,0.9354444542149026,0.4009688928669249,0.6265720638347997,1.0,0.25848957925381955,0.2832122298267201,0.2995437914412804,0.28202687959252787,0.8201272325268083,0.28202687958975203,0.8201272325351572,0.621674616009467,0.4761361814161691,0.5753146934465567,0.276790661324727,0.6238118192771953,0.3393444755333256,0.6992182177569037,0.07265199434363866,0.09008633644530026,0.2602891215560241,0.3709355466119194,0.13106412391221775,0.10814256999853161
19,2,10,4,0.8667411540919117,0.6653264034175029,0.5,0.5362598623746407,0.31617622479472,2.1338851341159382e-09,4.3606773758417765e-09,0.0005995845133713885,0.9932897527559212,0.00707043131470233,0.0,0.0,0.3755398657474954,0.257349809668363,0.0,0.0,0.37310489640139477,0.2586604455032351,0.8674129536529676,0.8674129536529676,0.4028065522767834,0.32573470044557085,0.8581881510791938,0.8581881510791938,0.4004991288593731,0.32135743367013103,0.6173911261921317,0.09375000000000007,2.3074005638159364e-08,0.1572481572481573,0.5454545454545456,0.8509680322848415,0.6540751296534881,0.8101404011530746,0.6165898465561451,0.6563343649775708,0.8836999104493818,0.11585717076241453,0.3033548813220044,0.3076459587623752,0.12874055580935856,0.6164351679714523,0.12874055578485594,0.616435168029972,0.8091462213221314,0.40143680085667643,0.44785334381231134,0.061652072427611525,0.054307600997987926,0.26175572899634614,0.21492640696383614,0.32545977395290937,0.5111863005312849,0.3238600988819267,0.6549017726113067,0.10373473614386908,0.08209988999757435
19,2,11,4,0.6128836620895681,0.13870706479733702,0.0,0.3031702259897103,0.31617622791010774,9.573315072817132e-10,1.1016449675096424e-09,0.00039475337485786997,0.8883338076014846,0.00041978524691857233,0.0,0.0,0.3849025469927217,0.22176973395446137,0.0,0.0,0.35930634451006416,0.17640311499397437,0.780770150136791,0.780770150136791,0.4068037939517484,0.2846943725538603,0.6715974317886384,0.6715974317886384,0.379863331674986,0.22691215722954072,0.7581982554805717,0.04086538461538454,5.488690512498755e-09,0.10565110565110569,0.5454545454545456,0.6701028181114957,0.4504758311399324,0.6298850028304439,0.759236650257392,0.43487565494802294,0.8704350446139546,0.14687173515999552,0.4759722599722984,0.49395215405680304,0.16254832200423136,0.4798089076525961,0.16254832197559682,0.47980890765525086,0.9503279101294382,0.20792682851653055,0.2653029532112581,0.0877145209761675,0.3322109634284731,0.021310456916342105,0.29878052178847625,0.48198454359050796,0.3641912808914333,0.2956310998070565,0.2926053334111537,0.2333511898413813,0.5025671650954193
19,2,12,4,0.8203837323071835,0.5244773628859601,0.5,0.6212837807270395,0.31617622820254737,2.151698316389713e-09,3.458925336694171e-09,0.0004669391413143552,0.9780006039535654,0.00026614618669049844,0.0,0.0,0.2597545893759867,0.24576435835639415,0.0,0.0,0.24868915723047796,0.2713060319239978,0.4995462500203769,0.4995462500203769,0.27316101542779564,0.27227881587254466,0.4606828422432607,0.4606828422432607,0.2582837507658267,0.2965435801540921,0.6877946908363517,0.06490384615384608,4.442289852858476e-09,0.1277641277641278,0.5454545454545456,0.777592412957658,0.8227344149439184,0.9196048940451899,0.3458611003432529,0.6429702537389262,1.0,0.7100025099807019,0.51138903544269,0.47852502237590144,0.7335465554248382,0.5603825083653972,0.7335465554152754,0.5603825083433215,0.6586751875054127,0.24839663681688284,0.16811667025856014,0.16173556725240312,0.587334745842141,0.27739598623031675,0.6832151776045894,0.314825627693002,0.4729529218407143,0.3575488982552302,0.3477867675784103,0.10413076806813866,0.3605568343356325
19,2,13,4,0.5851025207690336,0.1767345652121806,0.0,0.18910982791140635,0.31617622886605873,5.1516486733209374e-11,7.944058565365257e-10,0.00634483330948982,0.7605967696336504,0.00013744560814577065,0.0,0.0,0.31886959722718233,0.2644396314550856,0.0,0.0,0.30291762948691064,0.20910062656524325,0.638971284679458,0.638971284679458,0.34019365692218007,0.30625505417570825,0.5732986049931648,0.5732986049931648,0.321177707873215,0.24581653562034572,0.5668938185766375,0.06490384615384608,1.6326917387826374e-08,0.15479115479115482,0.3636363636363637,0.9189374560363376,0.7074039869703821,0.8618472580117009,0.5365337554969042,0.31224138740999474,0.6741883231100698,0.47376510796579696,0.7957164973512576,0.7998917861930543,0.5033335640240715,0.8058428651001672,0.5033335640424372,0.8058428651177741,0.690143055266832,0.21743467502192004,0.3673467339737959,0.06440327594479964,0.19644115290465525,0.0394841898964375,0.4478398434746027,0.23508614162974703,0.2960259571322371,0.4098144513416631,0.35888676887377935,0.1840119659196372,0.20609311400947733
19,2,14,4,0.6392502787027576,0.17660210092890077,0.0,0.46065841263389096,0.31617622982703775,1.489309425603577e-09,2.1273061020697488e-09,0.00043622461833348096,0.8788380492908039,0.0003238574057123618,0.0,0.0,0.1955291130873308,0.3981359216299006,0.0,0.0,0.18960037542863156,0.3562924295238957,0.30890451414672926,0.30890451414672926,0.18837884105459435,0.4117764140861859,0.3117652034630023,0.3117652034630023,0.18026194560496223,0.3764512061173309,0.5668938185766375,0.08413461538461536,1.116906370725705e-08,0.14004914004914007,0.18181818181818188,0.30436967139185245,0.28200306755690807,0.48519315643862365,0.7875418817460167,0.5725870646725703,1.0,0.5499009609887451,0.7699101481917339,0.7736415805152745,0.5789069812224503,0.6454819594845536,0.5789069812508348,0.6454819594979333,0.724258759876081,0.14875529695351375,0.15508217147695635,0.2270494625227626,0.8618795697076505,0.21478439966794,0.9420431095259727,0.1482574627889842,0.32885995531496415,0.2475291953348058,0.511803822989255,0.2859864297911973,0.3095226213016454
19,2,15,4,0.7335212900443797,0.3271341367641809,0.5,0.46927369845939715,0.31617622788753696,2.117391254945573e-10,5.9154616090029555e-09,0.008786339184851019,0.8904715254144409,0.0006198574408544566,0.0,0.0,0.20965059294244764,0.2117428375978822,0.0,0.0,0.20085880569502307,0.21989649165651842,0.49994564475954695,0.49994564475954695,0.22455900088616865,0.23872168774272778,0.46231702232251637,0.46231702232251637,0.21041567803416417,0.24384015439596918,0.3122053091636485,0.08653846153846143,2.6310224791080102e-08,0.15233415233415235,0.18181818181818188,0.5925971142632376,0.8100347199102735,0.8012033818386335,0.3166422693659029,0.5318655723935728,1.0,0.6698034346765067,0.6160046311746576,0.5931963779652385,0.6952480045836782,0.4690089756468446,0.6952480045902886,0.46900897566010835,0.6842665993549151,0.19266228307437938,0.17797360608785828,0.325093274425893,0.37082765463880674,0.2573063675735746,0.6979959363477031,0.14589478548028567,0.24216306480135327,0.3427364528551244,0.05305941183504611,0.21013902767097906,0.28448981993923866
19,2,16,4,0.7102365820747782,0.2179371780861759,0.5,0.6261907955429113,0.3161762267679315,1.2710539001580598e-09,3.637300132326982e-09,0.000883371564901485,0.9540747315590291,0.0001115169652452772,0.0,0.0,0.25388204613647714,0.2845271907216042,0.0,0.0,0.25976180272175653,0.2583474225429139,0.7344767893515232,0.7344767893515232,0.2897019554068268,0.3348470099870514,0.7865411781728655,0.7865411781728655,0.2999966306161733,0.3142647521990939,0.6877946908363517,0.07451923076923077,5.171064395039518e-09,0.1277641277641278,0.27272727272727276,0.8646936778634632,0.6572712101769373,0.9212934354268794,0.642280516198304,0.6491288396900681,1.0,0.24400316751555584,0.21624034242537604,0.21944620770526058,0.2667097987132498,0.681291862889505,0.2667097987081555,0.6812918628576183,0.43958447859057426,0.6340875963554455,0.7041121414919229,0.0011517536336113285,0.24423115657818273,0.14342442004011025,0.4317417864807833,0.5575900627097296,0.6401887144153113,0.34058977659071243,0.46079868468203666,0.15445871316459903,0.2946459401981151
19,2,17,4,0.80574260811675,0.5211928817968131,0.5,0.5454633687392036,0.31617623124885974,1.9963277057745185e-09,6.123959530545058e-09,0.0009137193984628688,0.9898013357272131,0.0005142719362157082,0.0,0.0,0.11272982695058953,0.3116047881007475,0.0,0.0,0.10345745353462363,0.2834182578201133,0.5594794723728231,0.5594794723728231,0.13941372667646118,0.3428660926490966,0.4489424518427523,0.4489424518427523,0.11041974516974279,0.3080198831992865,0.5411202887895159,0.07451923076923077,2.368260322138793e-08,0.1597051597051597,0.6363636363636365,0.7169861186113194,0.7115134401456107,0.8729123578255791,0.3917943602653355,0.6095457418101682,1.0,0.06611060550240788,0.3167535834525701,0.34053681657730905,0.07394218643575728,0.6659009717979255,0.0739421864189101,0.6659009717746063,0.6243174650947569,0.5266401627105122,0.6769487160864989,0.1287037309406057,0.44837032661789267,0.3173548285555363,0.5714196421286135,0.21736617026171703,0.10815632312013448,0.021854792338593165,0.2962650647420374,0.01112064926889897,0.14884992980537948
19,2,18,4,0.641758758778612,0.1538931166002174,0.0,0.24956729917437426,0.3161762300150397,6.55886631835169e-10,2.2531137416342686e-09,0.0011390175261589636,0.685565854466823,0.000608513731271694,0.0,0.0,0.4077316115561877,0.21640877831041266,0.0,0.0,0.40551424440854417,0.20658533527515222,0.3817482408467132,0.3817482408467132,0.41280901475630366,0.22789578928034354,0.4327033576284718,0.4327033576284718,0.4150713307995003,0.22663335527802259,0.8662123628467249,0.08653846153846143,1.086982214382582e-08,0.13267813267813264,0.7272727272727273,0.7977724694938607,0.6650022742412278,0.7977897113935081,0.5641072898969968,0.48555030344111016,0.826964507543005,0.6406535935282878,0.7502828316351824,0.7469601594579558,0.6672574581017328,0.41316686675590514,0.6672574580965489,0.4131668668152456,0.4888053552682887,0.3204443153055534,0.37471059163971754,0.199112694703683,0.724275073578343,0.19165631688625867,0.8424748318692838,0.19137616595800128,0.2545270618749702,0.2754849345477155,0.51749435535861,0.36803883084527395,0.2814222799642792
19,2,19,4,0.6682801445503079,0.24120712180238496,0.5,0.5720537832819199,0.3161762268323819,5.313516111232072e-10,3.3334135051879083e-09,0.0020339971352356092,0.9467652820495371,8.493422846472198e-05,0.0,0.0,0.24365545815701017,0.3388173555625705,0.0,0.0,0.2467775820578535,0.38158943538016876,0.9999999999999998,0.9999999999999998,0.306924735128248,0.40504330305607567,1.0000000000000002,1.0000000000000002,0.31011195834862454,0.4310048185938425,0.5543461631786413,0.07451923076923077,1.506775999945128e-08,0.14250614250614255,0.5454545454545456,0.6832696306139819,0.585499676151302,0.7865713987337585,0.5746809488305931,0.5067734596999034,1.0,0.16181483871151903,0.3456477385733052,0.3689753228916324,0.17874111393827513,0.33499535642714817,0.17874111395299264,0.3349953564453241,0.9132596859812709,0.24494527990161918,0.29282708403164426,0.07943664166189005,0.0028268677722371738,0.12588087960240463,0.0,0.07681627805836813,0.15168380587447364,0.12350581289114812,0.3529346964014631,0.20135200126057676,0.24978248865234617
19,3,0,4,0.7675738914290128,0.3340050005104869,0.5,0.6859003113027234,0.3161762912654659,3.828953725790796e-09,8.251995360639883e-09,0.0006098884155485249,0.9616413491956939,0.004987749376064511,0.0,0.0,0.30162898723479836,0.12906053738767087,0.0,0.0,0.31410151478986004,0.18494071993520694,0.6475826445221959,0.6475826445221959,0.3250534378321554,0.18149212428964295,0.7449877499292978,0.7449877499292978,0.34380276727411113,0.24432869087312092,0.5163965109611433,0.12019230769230764,5.994146821562897e-09,0.13022113022113024,0.27272727272727276,0.8190232992023293,0.7695679773204027,0.9303593374548198,0.5099485163221362,0.5353057648958581,0.3184435462844388,0.6367928013889039,0.4622613171801646,0.4362169957968618,0.6635362596984822,0.704305423343786,0.6635362596988548,0.7043054233039291,0.3421942473674502,0.5472889602376272,0.439470937981441,0.6529431778958157,0.17368914161794802,0.5902870825201927,0.5348716589442191,0.27525094605228473,0.3266390098143754,0.16093363503529004,0.3298570529310324,0.14848380996773475,0.24733783354148828
19,3,1,4,0.5948826135664128,0.1223668184854912,0.0,0.016857425571204843,0.3161762945349398,1.9206460753510256e-09,7.019183005130509e-10,9.678557039604075e-05,0.8754040991514782,7.945342331952124e-05,0.0,0.0,0.059916610912257404,0.11786468366712444,0.0,0.0,0.05431845263216685,0.09236015134484699,0.6983266866460505,0.6983266866460505,0.11311889790102997,0.17972230983515147,0.5780319948557628,0.5780319948557628,0.08474284526076037,0.1325398073595236,0.6372973832208577,0.08653846153846143,8.946897483547589e-09,0.16461916461916465,0.3636363636363637,0.46899401646078,0.7140514157591804,0.883435839492962,0.3483226715563823,0.4037235655520206,1.0,0.530213353760352,0.5331174234294345,0.528064978390443,0.5594940672544975,0.19541948244598822,0.5594940672595958,0.19541948250845348,0.7703533674125493,0.24344711685527098,0.1133604412753142,0.141200782743512,0.2810933685669885,0.16563946168642746,0.38778517323791073,0.1417612328918291,0.1500294250075909,0.4422320793413877,0.45924187468644945,0.10008933655534778,0.20407984298851436
19,3,2,4,0.9152860878760065,0.7839197166776511,0.5,0.699584604301315,0.31617629049038287,1.473172458813036e-08,5.98467053588112e-09,5.6724246243696746e-05,0.9549905602588746,0.0004709146897364465,0.0,0.0,0.5267425329077928,0.25914711874912294,0.0,0.0,0.4856335675738699,0.1782540203637169,0.6510550138731945,0.6510550138731945,0.5304697023642263,0.30269311827597234,0.5244117028873472,0.5244117028873472,0.4959413376520021,0.20922232030762544,0.6115238534337359,0.11778846153846158,1.8463221563953475e-09,0.09828009828009826,0.6363636363636365,0.6702107640281897,0.6862083344984384,0.7300434424714776,0.5084313210495478,0.7886525136847592,1.0,0.16735897844894243,0.26467918819176006,0.27366152297594226,0.18473315416729025,0.5154100529598409,0.18473315414763364,0.5154100529698399,0.6089937945319761,0.5309747400195093,0.6311243424711783,0.11503741833023692,0.35261662540284533,0.4967607806363003,0.5116567607442799,0.5581806161066876,0.5564085990477864,0.4505300364255844,0.21436976888816275,0.19743761339674254,0.31310458569560495
19,3,3,4,0.6518496486164547,0.1647997393847458,0.0,0.47969254805027917,0.3161762944238161,3.203017557245932e-09,7.100821302750826e-10,2.9042726099655225e-05,0.9565954015476837,0.00010470336382968042,0.0,0.0,0.17337135155288677,0.3382229008521969,0.0,0.0,0.1626703919476387,0.3100314453437073,0.47300596556641317,0.47300596556641317,0.1859370043512008,0.3614470686943995,0.40007872485418616,0.40007872485418616,0.16352777177583183,0.33203937985499615,0.5411202887895159,0.05048076923076923,1.0570580580394588e-08,0.11547911547911549,0.27272727272727276,0.8718656043978411,0.7383345145525486,0.6547022907784874,0.624021181607497,0.6135584199357459,1.0,0.24729759627248482,0.3712419804331617,0.38520015475764424,0.2701980172785075,0.2711486846076375,0.27019801729315684,0.27114868466479924,0.7565857404746588,0.375952203936718,0.399333011784198,0.07602132718363017,0.6022194290892278,0.1158127531079577,0.6656515078323428,0.128216460893813,0.04395129455272058,0.3871444737292899,0.5224836861853255,0.2608153775504659,0.08450519724224868
19,3,4,4,0.802635101265234,0.5135284799446601,0.5,0.5867893958679202,0.3161762926186844,2.2430537740921432e-09,1.1418555739473906e-09,0.00013167713085576895,0.9870343972017647,6.877087230897529e-05,0.0,0.0,0.4386980169832838,0.3559572191181785,0.0,0.0,0.4050945390604712,0.3349934746524045,0.5133392145142865,0.5133392145142865,0.44720340699088457,0.3821697882056942,0.39903368091080216,0.39903368091080216,0.4136692322385118,0.3583478800077958,0.7077009478650773,0.06490384615384608,5.488690512498755e-09,0.10565110565110569,0.45454545454545453,0.8299463888121309,0.5856901400513639,0.8439575235245438,0.6918500071578075,0.6748016463480142,0.6306775763690049,0.3746407060037309,0.6069105409007669,0.6172618946816755,0.40287041364852955,0.5373966787451411,0.40287041366643395,0.5373966787583742,0.4804830467404546,0.4590737917431267,0.5415572656658156,0.05417967344622308,0.26025271978862596,0.06887035863132639,0.677937515452685,1.0,0.9373890965634846,0.22411020556572717,0.499341331844234,0.047023873081265946,0.3595244608881392
19,3,5,4,0.7995108424548533,0.49173485938265926,0.5,0.3737422303644419,0.3161762891146414,1.7742025299837062e-09,2.752311237506031e-09,0.00046116945791956223,0.7935519604591516,0.0006844817001842649,0.0,0.0,0.39907760175082113,0.3452660851876534,0.0,0.0,0.39371559172241694,0.32502413400127994,0.7312009745223271,0.7312009745223271,0.41713626982972374,0.38888226289548955,0.7259979809923724,0.7259979809923724,0.41305190414120596,0.3690017047393954,0.3498158518855816,0.028846153846153785,7.132683733911641e-09,0.13022113022113024,0.5454545454545456,0.6839983213269264,0.441572080608601,0.5419981949823267,0.7116890978396884,0.6376137763250682,0.7799275229340723,0.25908234491914994,0.6138025374763636,0.6302846652580989,0.2826524537321255,0.368309908054958,0.28265245374975545,0.36830990809318387,0.8210643185223532,0.2368092292211994,0.29275844712166155,0.21239965263238497,0.3709337011634213,0.12093563810543408,0.34595868368789384,0.38566929229373426,0.32589959998867707,0.4174727808920438,0.5217617197396983,0.17189534903753648,0.17512027406966993
19,3,6,4,0.7756764160285713,0.4590267405209717,0.5,0.4800093266487311,0.3161762937508117,5.401775937873715e-09,2.9642312000809104e-09,0.00011358073239160658,0.9133024219464321,0.00040556187173922624,0.0,0.0,0.15673045111890008,0.1958775960251677,0.0,0.0,0.1518541174635721,0.15190195076247986,0.5912768083212878,0.5912768083212878,0.18532292906742837,0.2357276048915501,0.5641430545572281,0.5641430545572281,0.17567151825414518,0.1885999459037377,0.6372973832208577,0.0889423076923077,5.325851803403974e-09,0.11302211302211303,0.5454545454545456,0.7029151972659519,0.9082734925006535,0.9500641401595519,0.2214175355411125,0.6601587467525531,0.8010276644599242,0.20931526385469024,0.40329890855365136,0.42207995133023246,0.22980549395567496,0.6496533573950074,0.2298054939556648,0.6496533574334162,0.3463582976707471,0.6593458968577033,0.8025401815286153,0.0704669897155989,0.21128866618271225,0.2907437230599075,0.5265578917889049,0.02485869015177969,0.03032896742826509,0.14094832282745726,0.27573672923252707,0.005743527452899095,0.028574597061629285
